product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,competitor_price,promotion_flag,revenue,price_gap,is_discounted,avg_weight_per_unit,price_per_gram,unit_price_scaled,qty_scaled,log_price,log_qty,quarter,is_holiday_season,brand_BrandB,brand_BrandC,brand_BrandD,category_level2_Electronics,category_level2_Furniture,category_level2_Grocery,category_level2_Toys
consoles1,consoles_games,2018-01-04,7,245.4,12.98571429,35.05714286,49,100,4,150,4.2,13,21,9,1,1,2018,29.16666667,2304,35.05714286,4.2,12.98571429,34.2,3.9,15.015,35.05714286,4.2,12.98571429,32.5,21.703859684493214,0,1717.8,13.353283175506785,0,21.428571428571427,0.23371428573333333,0.044048656960185985,0.049586776859504134,3.585104981690984,2.0794415416798357,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-04,7,245.4,12.98571429,35.05714286,49,100,4,150,4.2,13,21,9,1,1,2018,29.16666667,2304,35.05714286,4.2,12.98571429,34.2,3.9,15.015,35.05714286,4.2,12.98571429,32.5,26.906507345460252,0,1717.8,8.150635514539747,0,21.428571428571427,0.23371428573333333,0.044048656960185985,0.049586776859504134,3.585104981690984,2.0794415416798357,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-04,7,245.4,12.98571429,35.05714286,49,100,4,150,4.2,13,21,9,1,1,2018,29.16666667,2304,35.05714286,4.2,12.98571429,34.2,3.9,15.015,35.05714286,4.2,12.98571429,32.5,29.64556709351005,0,1717.8,5.41157576648995,0,21.428571428571427,0.23371428573333333,0.044048656960185985,0.049586776859504134,3.585104981690984,2.0794415416798357,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-04,7,245.4,12.98571429,35.05714286,49,100,4,150,4.2,13,21,9,1,1,2018,29.16666667,2304,35.05714286,4.2,12.98571429,34.2,3.9,15.015,35.05714286,4.2,12.98571429,32.5,31.514288145694966,0,1717.8,3.542854714305033,0,21.428571428571427,0.23371428573333333,0.044048656960185985,0.049586776859504134,3.585104981690984,2.0794415416798357,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-04,7,245.4,12.98571429,35.05714286,49,100,4,150,4.2,13,21,9,1,1,2018,29.16666667,2304,35.05714286,4.2,12.98571429,34.2,3.9,15.015,35.05714286,4.2,12.98571429,32.5,26.546883652456152,0,1717.8,8.510259207543847,0,21.428571428571427,0.23371428573333333,0.044048656960185985,0.049586776859504134,3.585104981690984,2.0794415416798357,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-04,7,245.4,12.98571429,35.05714286,49,100,4,150,4.2,13,21,9,1,1,2018,29.16666667,2304,35.05714286,4.2,12.98571429,34.2,3.9,15.015,35.05714286,4.2,12.98571429,32.5,33.39417243774635,0,1717.8,1.6629704222536503,0,21.428571428571427,0.23371428573333333,0.044048656960185985,0.049586776859504134,3.585104981690984,2.0794415416798357,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-05,3,108.6,15.87,36.2,49,100,4,150,4.2,3,23,8,3,1,2018,12.5,2304,36.2,4.2,15.87,36.2,4.2,15.87,36.2,4.2,15.87,35.05714286,21.703859684493214,0,325.79999999999995,14.49614031550679,0,50.0,0.24133333333333334,0.047369950595757056,0.01652892561983471,3.616308761279101,1.3862943611198906,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-05,3,108.6,15.87,36.2,49,100,4,150,4.2,3,23,8,3,1,2018,12.5,2304,36.2,4.2,15.87,36.2,4.2,15.87,36.2,4.2,15.87,35.05714286,26.906507345460252,0,325.79999999999995,9.293492654539751,0,50.0,0.24133333333333334,0.047369950595757056,0.01652892561983471,3.616308761279101,1.3862943611198906,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-05,3,108.6,15.87,36.2,49,100,4,150,4.2,3,23,8,3,1,2018,12.5,2304,36.2,4.2,15.87,36.2,4.2,15.87,36.2,4.2,15.87,35.05714286,29.64556709351005,0,325.79999999999995,6.554432906489954,0,50.0,0.24133333333333334,0.047369950595757056,0.01652892561983471,3.616308761279101,1.3862943611198906,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-05,3,108.6,15.87,36.2,49,100,4,150,4.2,3,23,8,3,1,2018,12.5,2304,36.2,4.2,15.87,36.2,4.2,15.87,36.2,4.2,15.87,35.05714286,31.514288145694966,0,325.79999999999995,4.685711854305037,0,50.0,0.24133333333333334,0.047369950595757056,0.01652892561983471,3.616308761279101,1.3862943611198906,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-05,3,108.6,15.87,36.2,49,100,4,150,4.2,3,23,8,3,1,2018,12.5,2304,36.2,4.2,15.87,36.2,4.2,15.87,36.2,4.2,15.87,35.05714286,26.546883652456152,0,325.79999999999995,9.65311634754385,0,50.0,0.24133333333333334,0.047369950595757056,0.01652892561983471,3.616308761279101,1.3862943611198906,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-05,3,108.6,15.87,36.2,49,100,4,150,4.2,3,23,8,3,1,2018,12.5,2304,36.2,4.2,15.87,36.2,4.2,15.87,36.2,4.2,15.87,35.05714286,33.39417243774635,0,325.79999999999995,2.805827562253654,0,50.0,0.24133333333333334,0.047369950595757056,0.01652892561983471,3.616308761279101,1.3862943611198906,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-06,2,72.4,18.35,36.2,49,100,4,150,4.2,2,21,9,0,1,2018,8.333333333,2304,36.2,4.2,18.35,36.2,4.2,18.35,36.2,4.2,18.35,36.2,21.703859684493214,0,144.8,14.49614031550679,0,75.0,0.24133333333333334,0.047369950595757056,0.008264462809917356,3.616308761279101,1.0986122886681098,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-06,2,72.4,18.35,36.2,49,100,4,150,4.2,2,21,9,0,1,2018,8.333333333,2304,36.2,4.2,18.35,36.2,4.2,18.35,36.2,4.2,18.35,36.2,26.906507345460252,0,144.8,9.293492654539751,0,75.0,0.24133333333333334,0.047369950595757056,0.008264462809917356,3.616308761279101,1.0986122886681098,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-06,2,72.4,18.35,36.2,49,100,4,150,4.2,2,21,9,0,1,2018,8.333333333,2304,36.2,4.2,18.35,36.2,4.2,18.35,36.2,4.2,18.35,36.2,29.64556709351005,0,144.8,6.554432906489954,0,75.0,0.24133333333333334,0.047369950595757056,0.008264462809917356,3.616308761279101,1.0986122886681098,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-06,2,72.4,18.35,36.2,49,100,4,150,4.2,2,21,9,0,1,2018,8.333333333,2304,36.2,4.2,18.35,36.2,4.2,18.35,36.2,4.2,18.35,36.2,31.514288145694966,0,144.8,4.685711854305037,0,75.0,0.24133333333333334,0.047369950595757056,0.008264462809917356,3.616308761279101,1.0986122886681098,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-06,2,72.4,18.35,36.2,49,100,4,150,4.2,2,21,9,0,1,2018,8.333333333,2304,36.2,4.2,18.35,36.2,4.2,18.35,36.2,4.2,18.35,36.2,26.546883652456152,0,144.8,9.65311634754385,0,75.0,0.24133333333333334,0.047369950595757056,0.008264462809917356,3.616308761279101,1.0986122886681098,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-06,2,72.4,18.35,36.2,49,100,4,150,4.2,2,21,9,0,1,2018,8.333333333,2304,36.2,4.2,18.35,36.2,4.2,18.35,36.2,4.2,18.35,36.2,33.39417243774635,0,144.8,2.805827562253654,0,75.0,0.24133333333333334,0.047369950595757056,0.008264462809917356,3.616308761279101,1.0986122886681098,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-07,1,36.2,22.18,36.2,49,100,4,150,4.2,1,22,9,1,1,2018,7.59180791,2304,36.2,4.2,22.18,36.2,4.2,22.18,36.2,4.2,22.18,36.2,21.703859684493214,0,36.2,14.49614031550679,0,150.0,0.24133333333333334,0.047369950595757056,0.0,3.616308761279101,0.6931471805599453,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-07,1,36.2,22.18,36.2,49,100,4,150,4.2,1,22,9,1,1,2018,7.59180791,2304,36.2,4.2,22.18,36.2,4.2,22.18,36.2,4.2,22.18,36.2,26.906507345460252,0,36.2,9.293492654539751,0,150.0,0.24133333333333334,0.047369950595757056,0.0,3.616308761279101,0.6931471805599453,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-07,1,36.2,22.18,36.2,49,100,4,150,4.2,1,22,9,1,1,2018,7.59180791,2304,36.2,4.2,22.18,36.2,4.2,22.18,36.2,4.2,22.18,36.2,29.64556709351005,0,36.2,6.554432906489954,0,150.0,0.24133333333333334,0.047369950595757056,0.0,3.616308761279101,0.6931471805599453,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-07,1,36.2,22.18,36.2,49,100,4,150,4.2,1,22,9,1,1,2018,7.59180791,2304,36.2,4.2,22.18,36.2,4.2,22.18,36.2,4.2,22.18,36.2,31.514288145694966,0,36.2,4.685711854305037,0,150.0,0.24133333333333334,0.047369950595757056,0.0,3.616308761279101,0.6931471805599453,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-07,1,36.2,22.18,36.2,49,100,4,150,4.2,1,22,9,1,1,2018,7.59180791,2304,36.2,4.2,22.18,36.2,4.2,22.18,36.2,4.2,22.18,36.2,26.546883652456152,0,36.2,9.65311634754385,0,150.0,0.24133333333333334,0.047369950595757056,0.0,3.616308761279101,0.6931471805599453,1,0,False,False,False,False,True,False,False
consoles1,consoles_games,2018-01-07,1,36.2,22.18,36.2,49,100,4,150,4.2,1,22,9,1,1,2018,7.59180791,2304,36.2,4.2,22.18,36.2,4.2,22.18,36.2,4.2,22.18,36.2,33.39417243774635,0,36.2,2.805827562253654,0,150.0,0.24133333333333334,0.047369950595757056,0.0,3.616308761279101,0.6931471805599453,1,0,False,False,False,False,True,False,False
garden7,garden_tools,2017-01-04,1,59.9,17.16,59.9,57,339,2,1800,4.2,17,20,10,2,1,2017,7.879612825,32560,59.9,4.2,17.16,59.9,4.2,17.16,59.9,4.2,17.16,59.85,65.96815462073005,1,59.9,-6.0681546207300485,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-04,1,59.9,17.16,59.9,57,339,2,1800,4.2,17,20,10,2,1,2017,7.879612825,32560,59.9,4.2,17.16,59.9,4.2,17.16,59.9,4.2,17.16,59.85,56.431524654553556,1,59.9,3.4684753454464428,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-04,1,59.9,17.16,59.9,57,339,2,1800,4.2,17,20,10,2,1,2017,7.879612825,32560,59.9,4.2,17.16,59.9,4.2,17.16,59.9,4.2,17.16,59.85,60.09894481588989,1,59.9,-0.1989448158898881,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-04,1,59.9,17.16,59.9,57,339,2,1800,4.2,17,20,10,2,1,2017,7.879612825,32560,59.9,4.2,17.16,59.9,4.2,17.16,59.9,4.2,17.16,59.85,43.155170482122514,1,59.9,16.744829517877484,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-04,1,59.9,17.16,59.9,57,339,2,1800,4.2,17,20,10,2,1,2017,7.879612825,32560,59.9,4.2,17.16,59.9,4.2,17.16,59.9,4.2,17.16,59.85,53.28874725314311,1,59.9,6.611252746856891,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-04,1,59.9,17.16,59.9,57,339,2,1800,4.2,17,20,10,2,1,2017,7.879612825,32560,59.9,4.2,17.16,59.9,4.2,17.16,59.9,4.2,17.16,59.85,50.11385512953756,1,59.9,9.786144870462437,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-04,1,59.9,17.16,59.9,57,339,2,1800,4.2,17,20,10,2,1,2017,7.879612825,32560,59.9,4.2,17.16,59.9,4.2,17.16,59.9,4.2,17.16,59.85,67.87214190765015,1,59.9,-7.972141907650148,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-05,1,59.9,13.44,59.9,57,339,2,1800,4.2,34,23,8,1,1,2017,8.756805808,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,13.44,59.9,65.96815462073005,1,59.9,-6.0681546207300485,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-05,1,59.9,13.44,59.9,57,339,2,1800,4.2,34,23,8,1,1,2017,8.756805808,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,13.44,59.9,56.431524654553556,1,59.9,3.4684753454464428,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-05,1,59.9,13.44,59.9,57,339,2,1800,4.2,34,23,8,1,1,2017,8.756805808,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,13.44,59.9,60.09894481588989,1,59.9,-0.1989448158898881,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-05,1,59.9,13.44,59.9,57,339,2,1800,4.2,34,23,8,1,1,2017,8.756805808,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,13.44,59.9,43.155170482122514,1,59.9,16.744829517877484,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-05,1,59.9,13.44,59.9,57,339,2,1800,4.2,34,23,8,1,1,2017,8.756805808,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,13.44,59.9,53.28874725314311,1,59.9,6.611252746856891,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-05,1,59.9,13.44,59.9,57,339,2,1800,4.2,34,23,8,1,1,2017,8.756805808,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,13.44,59.9,50.11385512953756,1,59.9,9.786144870462437,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-05,1,59.9,13.44,59.9,57,339,2,1800,4.2,34,23,8,1,1,2017,8.756805808,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,13.44,59.9,67.87214190765015,1,59.9,-7.972141907650148,1,1800.0,0.033277777777777774,0.1162452775356001,0.0,4.109233174715851,0.6931471805599453,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-07,4,239.6,17.67,59.9,57,339,2,1800,4.2,74,21,10,1,1,2017,8.711433757,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.85,65.96815462073005,1,958.4,-6.0681546207300485,1,450.0,0.033277777777777774,0.1162452775356001,0.024793388429752067,4.109233174715851,1.6094379124341003,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-07,4,239.6,17.67,59.9,57,339,2,1800,4.2,74,21,10,1,1,2017,8.711433757,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.85,56.431524654553556,1,958.4,3.4684753454464428,1,450.0,0.033277777777777774,0.1162452775356001,0.024793388429752067,4.109233174715851,1.6094379124341003,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-07,4,239.6,17.67,59.9,57,339,2,1800,4.2,74,21,10,1,1,2017,8.711433757,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.85,60.09894481588989,1,958.4,-0.1989448158898881,1,450.0,0.033277777777777774,0.1162452775356001,0.024793388429752067,4.109233174715851,1.6094379124341003,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-07,4,239.6,17.67,59.9,57,339,2,1800,4.2,74,21,10,1,1,2017,8.711433757,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.85,43.155170482122514,1,958.4,16.744829517877484,1,450.0,0.033277777777777774,0.1162452775356001,0.024793388429752067,4.109233174715851,1.6094379124341003,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-07,4,239.6,17.67,59.9,57,339,2,1800,4.2,74,21,10,1,1,2017,8.711433757,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.85,53.28874725314311,1,958.4,6.611252746856891,1,450.0,0.033277777777777774,0.1162452775356001,0.024793388429752067,4.109233174715851,1.6094379124341003,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-07,4,239.6,17.67,59.9,57,339,2,1800,4.2,74,21,10,1,1,2017,8.711433757,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.85,50.11385512953756,1,958.4,9.786144870462437,1,450.0,0.033277777777777774,0.1162452775356001,0.024793388429752067,4.109233174715851,1.6094379124341003,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-07,4,239.6,17.67,59.9,57,339,2,1800,4.2,74,21,10,1,1,2017,8.711433757,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.85,67.87214190765015,1,958.4,-7.972141907650148,1,450.0,0.033277777777777774,0.1162452775356001,0.024793388429752067,4.109233174715851,1.6094379124341003,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-08,6,359.4,16.26,59.9,57,339,2,1800,4.2,113,23,8,1,1,2017,11.31276467,32560,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,65.96815462073005,1,2156.3999999999996,-6.0681546207300485,1,300.0,0.033277777777777774,0.1162452775356001,0.04132231404958678,4.109233174715851,1.9459101490553132,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-08,6,359.4,16.26,59.9,57,339,2,1800,4.2,113,23,8,1,1,2017,11.31276467,32560,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,56.431524654553556,1,2156.3999999999996,3.4684753454464428,1,300.0,0.033277777777777774,0.1162452775356001,0.04132231404958678,4.109233174715851,1.9459101490553132,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-08,6,359.4,16.26,59.9,57,339,2,1800,4.2,113,23,8,1,1,2017,11.31276467,32560,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,60.09894481588989,1,2156.3999999999996,-0.1989448158898881,1,300.0,0.033277777777777774,0.1162452775356001,0.04132231404958678,4.109233174715851,1.9459101490553132,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-08,6,359.4,16.26,59.9,57,339,2,1800,4.2,113,23,8,1,1,2017,11.31276467,32560,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,43.155170482122514,1,2156.3999999999996,16.744829517877484,1,300.0,0.033277777777777774,0.1162452775356001,0.04132231404958678,4.109233174715851,1.9459101490553132,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-08,6,359.4,16.26,59.9,57,339,2,1800,4.2,113,23,8,1,1,2017,11.31276467,32560,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,53.28874725314311,1,2156.3999999999996,6.611252746856891,1,300.0,0.033277777777777774,0.1162452775356001,0.04132231404958678,4.109233174715851,1.9459101490553132,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-08,6,359.4,16.26,59.9,57,339,2,1800,4.2,113,23,8,1,1,2017,11.31276467,32560,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,50.11385512953756,1,2156.3999999999996,9.786144870462437,1,300.0,0.033277777777777774,0.1162452775356001,0.04132231404958678,4.109233174715851,1.9459101490553132,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-08,6,359.4,16.26,59.9,57,339,2,1800,4.2,113,23,8,1,1,2017,11.31276467,32560,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,67.87214190765015,1,2156.3999999999996,-7.972141907650148,1,300.0,0.033277777777777774,0.1162452775356001,0.04132231404958678,4.109233174715851,1.9459101490553132,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-09,5,299.5,16.782,59.9,57,339,2,1800,4.2,115,21,9,1,1,2017,8.620689655,32560,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,65.96815462073005,1,1497.5,-6.0681546207300485,1,360.0,0.033277777777777774,0.1162452775356001,0.03305785123966942,4.109233174715851,1.791759469228055,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-09,5,299.5,16.782,59.9,57,339,2,1800,4.2,115,21,9,1,1,2017,8.620689655,32560,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,56.431524654553556,1,1497.5,3.4684753454464428,1,360.0,0.033277777777777774,0.1162452775356001,0.03305785123966942,4.109233174715851,1.791759469228055,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-09,5,299.5,16.782,59.9,57,339,2,1800,4.2,115,21,9,1,1,2017,8.620689655,32560,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,60.09894481588989,1,1497.5,-0.1989448158898881,1,360.0,0.033277777777777774,0.1162452775356001,0.03305785123966942,4.109233174715851,1.791759469228055,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-09,5,299.5,16.782,59.9,57,339,2,1800,4.2,115,21,9,1,1,2017,8.620689655,32560,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,43.155170482122514,1,1497.5,16.744829517877484,1,360.0,0.033277777777777774,0.1162452775356001,0.03305785123966942,4.109233174715851,1.791759469228055,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-09,5,299.5,16.782,59.9,57,339,2,1800,4.2,115,21,9,1,1,2017,8.620689655,32560,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,53.28874725314311,1,1497.5,6.611252746856891,1,360.0,0.033277777777777774,0.1162452775356001,0.03305785123966942,4.109233174715851,1.791759469228055,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-09,5,299.5,16.782,59.9,57,339,2,1800,4.2,115,21,9,1,1,2017,8.620689655,32560,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,50.11385512953756,1,1497.5,9.786144870462437,1,360.0,0.033277777777777774,0.1162452775356001,0.03305785123966942,4.109233174715851,1.791759469228055,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-09,5,299.5,16.782,59.9,57,339,2,1800,4.2,115,21,9,1,1,2017,8.620689655,32560,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,67.87214190765015,1,1497.5,-7.972141907650148,1,360.0,0.033277777777777774,0.1162452775356001,0.03305785123966942,4.109233174715851,1.791759469228055,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-10,11,658.9,14.80727273,59.9,57,339,2,1800,4.2,146,22,9,2,1,2017,18.96551724,32560,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,65.96815462073005,1,7247.9,-6.0681546207300485,1,163.63636363636363,0.033277777777777774,0.1162452775356001,0.08264462809917356,4.109233174715851,2.4849066497880004,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-10,11,658.9,14.80727273,59.9,57,339,2,1800,4.2,146,22,9,2,1,2017,18.96551724,32560,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,56.431524654553556,1,7247.9,3.4684753454464428,1,163.63636363636363,0.033277777777777774,0.1162452775356001,0.08264462809917356,4.109233174715851,2.4849066497880004,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-10,11,658.9,14.80727273,59.9,57,339,2,1800,4.2,146,22,9,2,1,2017,18.96551724,32560,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,60.09894481588989,1,7247.9,-0.1989448158898881,1,163.63636363636363,0.033277777777777774,0.1162452775356001,0.08264462809917356,4.109233174715851,2.4849066497880004,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-10,11,658.9,14.80727273,59.9,57,339,2,1800,4.2,146,22,9,2,1,2017,18.96551724,32560,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,43.155170482122514,1,7247.9,16.744829517877484,1,163.63636363636363,0.033277777777777774,0.1162452775356001,0.08264462809917356,4.109233174715851,2.4849066497880004,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-10,11,658.9,14.80727273,59.9,57,339,2,1800,4.2,146,22,9,2,1,2017,18.96551724,32560,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,53.28874725314311,1,7247.9,6.611252746856891,1,163.63636363636363,0.033277777777777774,0.1162452775356001,0.08264462809917356,4.109233174715851,2.4849066497880004,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-10,11,658.9,14.80727273,59.9,57,339,2,1800,4.2,146,22,9,2,1,2017,18.96551724,32560,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,50.11385512953756,1,7247.9,9.786144870462437,1,163.63636363636363,0.033277777777777774,0.1162452775356001,0.08264462809917356,4.109233174715851,2.4849066497880004,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-10,11,658.9,14.80727273,59.9,57,339,2,1800,4.2,146,22,9,2,1,2017,18.96551724,32560,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,67.87214190765015,1,7247.9,-7.972141907650148,1,163.63636363636363,0.033277777777777774,0.1162452775356001,0.08264462809917356,4.109233174715851,2.4849066497880004,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-11,20,1043.6,16.016,51.32222222,57,339,2,1800,4.2,339,22,8,4,1,2017,34.48275862,32560,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,65.96815462073005,1,20872.0,-14.645932400730047,1,90.0,0.028512345677777776,0.09131712356873001,0.15702479338842976,3.957421179870818,3.044522437723423,1,0,False,True,False,True,False,False,False
garden7,garden_tools,2017-01-11,20,1043.6,16.016,51.32222222,57,339,2,1800,4.2,339,22,8,4,1,2017,34.48275862,32560,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,56.431524654553556,1,20872.0,-5.109302434553555,1,90.0,0.028512345677777776,0.09131712356873001,0.15702479338842976,3.957421179870818,3.044522437723423,1,0,False,True,False,True,False,False,False
